period,trade_value_usd,origin,destin,period_date
201507,31,United States of America,Iceland,2015-07-01
201507,610,Comoros,Iceland,2015-07-01
201507,522,Indonesia,Ireland,2015-07-01
201507,578,Spain,Ireland,2015-07-01
201507,2270,United Kingdom,Ireland,2015-07-01
201507,522,Indonesia,Ireland,2015-07-01
201507,578,Spain,Ireland,2015-07-01
201507,1088,United Kingdom,Ireland,2015-07-01
201507,1182,United Kingdom,Ireland,2015-07-01
201507,87469,France,Japan,2015-07-01
201507,2707358,Madagascar,Japan,2015-07-01
201507,4779,Papua New Guinea,Japan,2015-07-01
201507,87469,France,Japan,2015-07-01
201507,2548737,Madagascar,Japan,2015-07-01
201507,4779,Papua New Guinea,Japan,2015-07-01
201507,158621,Madagascar,Japan,2015-07-01
201409,374,Netherlands,Hungary,2014-09-01
201409,4916,Austria,Hungary,2014-09-01
201409,12773,Germany,Hungary,2014-09-01
201409,15221,France,Hungary,2014-09-01
201409,4916,Austria,Hungary,2014-09-01
201409,15221,France,Hungary,2014-09-01
201409,12991,Germany,Hungary,2014-09-01
201507,6671,Turkey,Kyrgyzstan,2015-07-01
201507,6671,Turkey,Kyrgyzstan,2015-07-01
201409,314,Australia,Singapore,2014-09-01
201409,5488,China,Singapore,2014-09-01
201409,27334,France,Singapore,2014-09-01
201409,124,Germany,Singapore,2014-09-01
201409,1906,Indonesia,Singapore,2014-09-01
201409,149,Rep. of Korea,Singapore,2014-09-01
201409,2114,Malaysia,Singapore,2014-09-01
201409,237,Mexico,Singapore,2014-09-01
201409,10,India,Singapore,2014-09-01
201409,645,United Kingdom,Singapore,2014-09-01
201409,20175,United States of America,Singapore,2014-09-01
201409,314,Australia,Singapore,2014-09-01
201409,27334,France,Singapore,2014-09-01
201409,124,Germany,Singapore,2014-09-01
201409,237,Mexico,Singapore,2014-09-01
201409,645,United Kingdom,Singapore,2014-09-01
201409,1187,United States of America,Singapore,2014-09-01
201409,5488,China,Singapore,2014-09-01
201409,1906,Indonesia,Singapore,2014-09-01
201409,149,Rep. of Korea,Singapore,2014-09-01
201409,2114,Malaysia,Singapore,2014-09-01
201409,10,India,Singapore,2014-09-01
201409,18988,United States of America,Singapore,2014-09-01
201409,944,Israel,Panama,2014-09-01
201409,11128,United States of America,Panama,2014-09-01
201409,944,Israel,Panama,2014-09-01
201409,11128,United States of America,Panama,2014-09-01
201409,107790,Madagascar,Mauritius,2014-09-01
201409,107120,Madagascar,Mauritius,2014-09-01
201409,670,Madagascar,Mauritius,2014-09-01
201409,26,France,New Caledonia,2014-09-01
201409,1733,Indonesia,New Caledonia,2014-09-01
201409,26,France,New Caledonia,2014-09-01
201409,1733,Indonesia,New Caledonia,2014-09-01
201409,1638,United States of America,Philippines,2014-09-01
201409,1638,United States of America,Philippines,2014-09-01
201409,13119,Papua New Guinea,Fiji,2014-09-01
201409,13119,Papua New Guinea,Fiji,2014-09-01
201409,177,Germany,Kazakhstan,2014-09-01
201409,2095,Russian Federation,Kazakhstan,2014-09-01
201409,1953,Russian Federation,Kazakhstan,2014-09-01
201409,177,Germany,Kazakhstan,2014-09-01
201409,142,Russian Federation,Kazakhstan,2014-09-01
201507,55213,France,Turkey,2015-07-01
201507,55213,France,Turkey,2015-07-01
201409,782,France,Thailand,2014-09-01
201409,782,France,Thailand,2014-09-01
201507,169,Comoros,TFYR of Macedonia,2015-07-01
201507,99,Greece,TFYR of Macedonia,2015-07-01
201507,150,Indonesia,TFYR of Macedonia,2015-07-01
201507,99,Greece,TFYR of Macedonia,2015-07-01
201507,150,Indonesia,TFYR of Macedonia,2015-07-01
201507,169,Comoros,TFYR of Macedonia,2015-07-01
201507,13905,Belgium,United Kingdom,2015-07-01
201507,161176,France,United Kingdom,2015-07-01
201507,31178,Germany,United Kingdom,2015-07-01
201507,404,Ireland,United Kingdom,2015-07-01
201507,647,Italy,United Kingdom,2015-07-01
201507,11746,Jamaica,United Kingdom,2015-07-01
201507,5624,Lebanon,United Kingdom,2015-07-01
201507,1383,Lithuania,United Kingdom,2015-07-01
201507,34064,Netherlands,United Kingdom,2015-07-01
201507,30868,Papua New Guinea,United Kingdom,2015-07-01
201507,110,Poland,United Kingdom,2015-07-01
201507,12671,India,United Kingdom,2015-07-01
201507,8759,South Africa,United Kingdom,2015-07-01
201507,260438,Spain,United Kingdom,2015-07-01
201507,14502,Turkey,United Kingdom,2015-07-01
201507,16041,Uganda,United Kingdom,2015-07-01
201507,164911,United States of America,United Kingdom,2015-07-01
201507,13905,Belgium,United Kingdom,2015-07-01
201507,150941,France,United Kingdom,2015-07-01
201507,28857,Germany,United Kingdom,2015-07-01
201507,350,Ireland,United Kingdom,2015-07-01
201507,594,Italy,United Kingdom,2015-07-01
201507,11746,Jamaica,United Kingdom,2015-07-01
201507,34064,Netherlands,United Kingdom,2015-07-01
201507,30868,Papua New Guinea,United Kingdom,2015-07-01
201507,42,Poland,United Kingdom,2015-07-01
201507,260438,Spain,United Kingdom,2015-07-01
201507,14502,Turkey,United Kingdom,2015-07-01
201507,10056,Uganda,United Kingdom,2015-07-01
201507,164911,United States of America,United Kingdom,2015-07-01
201507,10235,France,United Kingdom,2015-07-01
201507,2321,Germany,United Kingdom,2015-07-01
201507,54,Ireland,United Kingdom,2015-07-01
201507,53,Italy,United Kingdom,2015-07-01
201507,5624,Lebanon,United Kingdom,2015-07-01
201507,1383,Lithuania,United Kingdom,2015-07-01
201507,68,Poland,United Kingdom,2015-07-01
201507,12671,India,United Kingdom,2015-07-01
201507,8759,South Africa,United Kingdom,2015-07-01
201507,5985,Uganda,United Kingdom,2015-07-01
201409,221,United States of America,Samoa,2014-09-01
201409,60,United States of America,Samoa,2014-09-01
201409,161,United States of America,Samoa,2014-09-01
201409,17725,France,"China, Hong Kong SAR",2014-09-01
201409,17725,France,"China, Hong Kong SAR",2014-09-01
201509,667,China,Iceland,2015-09-01
201509,16,Colombia,Iceland,2015-09-01
201509,1369,Comoros,Iceland,2015-09-01
201509,3404,Denmark,Iceland,2015-09-01
201509,1922,France,Iceland,2015-09-01
201509,4733,Germany,Iceland,2015-09-01
201509,1068,Indonesia,Iceland,2015-09-01
201509,737,India,Iceland,2015-09-01
201509,10,Uganda,Iceland,2015-09-01
201509,16,Colombia,Iceland,2015-09-01
201509,344,Denmark,Iceland,2015-09-01
201509,1922,France,Iceland,2015-09-01
201509,4321,Germany,Iceland,2015-09-01
201509,1068,Indonesia,Iceland,2015-09-01
201509,429,India,Iceland,2015-09-01
201509,10,Uganda,Iceland,2015-09-01
201509,667,China,Iceland,2015-09-01
201509,1369,Comoros,Iceland,2015-09-01
201509,3060,Denmark,Iceland,2015-09-01
201509,412,Germany,Iceland,2015-09-01
201509,309,India,Iceland,2015-09-01
201507,19694,France,Austria,2015-07-01
201507,390567,Germany,Austria,2015-07-01
201507,19694,France,Austria,2015-07-01
201409,3522,France,Croatia,2014-09-01
201409,1204,Germany,Croatia,2014-09-01
201409,5639,Hungary,Croatia,2014-09-01
201409,140,Italy,Croatia,2014-09-01
201409,1016,Slovenia,Croatia,2014-09-01
201409,127,United Kingdom,Croatia,2014-09-01
201409,1399,Austria,Croatia,2014-09-01
201409,3522,France,Croatia,2014-09-01
201409,601,Germany,Croatia,2014-09-01
201409,5639,Hungary,Croatia,2014-09-01
201409,140,Italy,Croatia,2014-09-01
201409,1016,Slovenia,Croatia,2014-09-01
201409,127,United Kingdom,Croatia,2014-09-01
201409,288,Austria,Croatia,2014-09-01
201409,603,Germany,Croatia,2014-09-01
201409,1046440,Japan,Madagascar,2014-09-01
201409,2436,Mauritius,Madagascar,2014-09-01
201409,1046440,Japan,Madagascar,2014-09-01
201409,2436,Mauritius,Madagascar,2014-09-01
201409,6555,Indonesia,Malaysia,2014-09-01
201409,9485,United States of America,Malaysia,2014-09-01
201409,6555,Indonesia,Malaysia,2014-09-01
201409,9485,United States of America,Malaysia,2014-09-01
201409,23,United Kingdom,Cyprus,2014-09-01
201409,23,United Kingdom,Cyprus,2014-09-01
201409,1687,Austria,Croatia,2014-09-01
201409,306019,Madagascar,Japan,2014-09-01
201409,32432,Uganda,Japan,2014-09-01
201409,35435,United States of America,Japan,2014-09-01
201409,306019,Madagascar,Japan,2014-09-01
201409,35435,United States of America,Japan,2014-09-01
201507,466,United Kingdom,Barbados,2015-07-01
201507,146,United States of America,Barbados,2015-07-01
201507,466,United Kingdom,Barbados,2015-07-01
201507,146,United States of America,Barbados,2015-07-01
201409,51744,French Polynesia,Japan,2014-09-01
201409,51744,French Polynesia,Japan,2014-09-01
201409,32432,Uganda,Japan,2014-09-01
201409,34638,France,Portugal,2014-09-01
201409,34638,France,Portugal,2014-09-01
201409,4460,Germany,Portugal,2014-09-01
201409,151,Madagascar,Portugal,2014-09-01
201409,795,Spain,Portugal,2014-09-01
201409,1348,United Kingdom,Portugal,2014-09-01
201409,66094,France,Sweden,2014-09-01
201409,61603,France,Sweden,2014-09-01
201409,4490,France,Sweden,2014-09-01
201409,4460,Germany,Portugal,2014-09-01
201409,151,Madagascar,Portugal,2014-09-01
201409,737,Spain,Portugal,2014-09-01
201409,544,United Kingdom,Portugal,2014-09-01
201409,58,Spain,Portugal,2014-09-01
201409,804,United Kingdom,Portugal,2014-09-01
201409,3046,Madagascar,Algeria,2014-09-01
201409,3046,Madagascar,Algeria,2014-09-01
201507,249,Germany,Cyprus,2015-07-01
201512,950,Denmark,Greenland,2015-12-01
201512,227,Madagascar,Greenland,2015-12-01
201512,493,Denmark,Greenland,2015-12-01
201512,227,Madagascar,Greenland,2015-12-01
201512,457,Denmark,Greenland,2015-12-01
201507,800,Russian Federation,Belarus,2015-07-01
201507,800,Russian Federation,Belarus,2015-07-01
201507,411,France,Cyprus,2015-07-01
201507,249,Germany,Cyprus,2015-07-01
201507,826,Greece,Cyprus,2015-07-01
201507,9693,United Kingdom,Cyprus,2015-07-01
201507,411,France,Cyprus,2015-07-01
201507,660,Greece,Cyprus,2015-07-01
201507,166,Greece,Cyprus,2015-07-01
201507,9693,United Kingdom,Cyprus,2015-07-01
201507,3319,Denmark,Finland,2015-07-01
201507,174,Estonia,Finland,2015-07-01
201507,18555,Germany,Finland,2015-07-01
201507,5891,Madagascar,Finland,2015-07-01
201507,2152,Sweden,Finland,2015-07-01
201507,1160,United States of America,Finland,2015-07-01
201507,174,Estonia,Finland,2015-07-01
201507,18555,Germany,Finland,2015-07-01
201507,371,Madagascar,Finland,2015-07-01
201507,2152,Sweden,Finland,2015-07-01
201507,3319,Denmark,Finland,2015-07-01
201507,5520,Madagascar,Finland,2015-07-01
201507,1160,United States of America,Finland,2015-07-01
201507,29881,Mauritius,France,2015-07-01
201507,7010268,Madagascar,France,2015-07-01
201507,1059,New Caledonia,France,2015-07-01
201507,131056,Papua New Guinea,France,2015-07-01
201507,11586,Portugal,France,2015-07-01
201507,364235,India,France,2015-07-01
201507,10,Spain,France,2015-07-01
201507,79446,Uganda,France,2015-07-01
201507,345837,United States of America,France,2015-07-01
201507,7902,Sri Lanka,France,2015-07-01
201507,11521,Comoros,France,2015-07-01
201507,98120,French Polynesia,France,2015-07-01
201507,99062,Germany,France,2015-07-01
201507,12433,Indonesia,France,2015-07-01
201507,6947538,Madagascar,France,2015-07-01
201507,29860,Mauritius,France,2015-07-01
201507,1059,New Caledonia,France,2015-07-01
201507,131056,Papua New Guinea,France,2015-07-01
201507,364235,India,France,2015-07-01
201507,79446,Uganda,France,2015-07-01
201507,206380,United States of America,France,2015-07-01
201507,87,Belgium,France,2015-07-01
201507,5100,Comoros,France,2015-07-01
201507,40706,Germany,France,2015-07-01
201507,62730,Madagascar,France,2015-07-01
201507,21,Mauritius,France,2015-07-01
201507,11586,Portugal,France,2015-07-01
201507,10,Spain,France,2015-07-01
201507,139458,United States of America,France,2015-07-01
201507,87,Belgium,France,2015-07-01
201507,7902,Sri Lanka,France,2015-07-01
201507,16620,Comoros,France,2015-07-01
201507,98120,French Polynesia,France,2015-07-01
201507,139768,Germany,France,2015-07-01
201507,56600,France,Madagascar,2015-07-01
201507,56600,France,Madagascar,2015-07-01
201507,21926,Germany,Netherlands,2015-07-01
201507,9786,Papua New Guinea,Netherlands,2015-07-01
201507,29491,South Africa,Netherlands,2015-07-01
201507,13349,Germany,Netherlands,2015-07-01
201507,1754126,Madagascar,Netherlands,2015-07-01
201507,9786,Papua New Guinea,Netherlands,2015-07-01
201507,29491,South Africa,Netherlands,2015-07-01
201507,1342,France,Netherlands,2015-07-01
201507,8577,Germany,Netherlands,2015-07-01
201507,11079,Comoros,Poland,2015-07-01
201507,127,Czech Rep.,Poland,2015-07-01
201507,23019,France,Poland,2015-07-01
201507,37300,Germany,Poland,2015-07-01
201507,2779,Indonesia,Poland,2015-07-01
201507,21825,Madagascar,Poland,2015-07-01
201507,971,United Kingdom,Poland,2015-07-01
201507,5735,Germany,Poland,2015-07-01
201507,2779,Indonesia,Poland,2015-07-01
201507,6359,Madagascar,Poland,2015-07-01
201507,308,United Kingdom,Poland,2015-07-01
201507,11079,Comoros,Poland,2015-07-01
201507,127,Czech Rep.,Poland,2015-07-01
201507,23019,France,Poland,2015-07-01
201507,31565,Germany,Poland,2015-07-01
201507,15466,Madagascar,Poland,2015-07-01
201507,663,United Kingdom,Poland,2015-07-01
201507,2595,Australia,Romania,2015-07-01
201507,2595,Australia,Romania,2015-07-01
201507,36516,United States of America,India,2015-07-01
201507,36516,United States of America,India,2015-07-01
201507,9149,France,Spain,2015-07-01
201507,1078,United States of America,Spain,2015-07-01
201507,33593,France,Spain,2015-07-01
201507,1078,United States of America,Spain,2015-07-01
201507,24444,France,Spain,2015-07-01
201512,94945,Indonesia,Mauritius,2015-12-01
201512,1202625,Madagascar,Mauritius,2015-12-01
201512,403774,India,Mauritius,2015-12-01
201512,94945,Indonesia,Mauritius,2015-12-01
201512,1202625,Madagascar,Mauritius,2015-12-01
201512,403774,India,Mauritius,2015-12-01
201507,48,Austria,Croatia,2015-07-01
201507,6,France,Croatia,2015-07-01
201507,1312,Germany,Croatia,2015-07-01
201507,3,Hungary,Croatia,2015-07-01
201507,57,Italy,Croatia,2015-07-01
201507,3,Netherlands,Croatia,2015-07-01
201507,508,Slovenia,Croatia,2015-07-01
201507,2004,United Kingdom,Croatia,2015-07-01
201507,3,Austria,Croatia,2015-07-01
201507,3,France,Croatia,2015-07-01
201507,471,Germany,Croatia,2015-07-01
201507,3,Hungary,Croatia,2015-07-01
201507,3,Italy,Croatia,2015-07-01
201507,508,Slovenia,Croatia,2015-07-01
201507,2004,United Kingdom,Croatia,2015-07-01
201507,45,Austria,Croatia,2015-07-01
201507,3,France,Croatia,2015-07-01
201507,841,Germany,Croatia,2015-07-01
201507,54,Italy,Croatia,2015-07-01
201507,3,Netherlands,Croatia,2015-07-01
201507,6,Italy,Belgium,2015-07-01
201507,19,Portugal,Cabo Verde,2015-07-01
201507,19,Portugal,Cabo Verde,2015-07-01
201507,97150,France,Belgium,2015-07-01
201507,30573,Germany,Belgium,2015-07-01
201507,6,Italy,Belgium,2015-07-01
201507,600942,Madagascar,Belgium,2015-07-01
201507,29932,Netherlands,Belgium,2015-07-01
201507,142491,United States of America,Belgium,2015-07-01
201507,78519,France,Belgium,2015-07-01
201507,30573,Germany,Belgium,2015-07-01
201507,135015,United States of America,Belgium,2015-07-01
201507,600942,Madagascar,Belgium,2015-07-01
201507,24086,Netherlands,Belgium,2015-07-01
201507,7476,United States of America,Belgium,2015-07-01
201507,18630,France,Belgium,2015-07-01
201507,5846,Netherlands,Belgium,2015-07-01
201507,29,United States of America,Belize,2015-07-01
201507,29,United States of America,Belize,2015-07-01
201507,2727,Austria,Lithuania,2015-07-01
201507,171,Latvia,Lithuania,2015-07-01
201507,1804,Austria,Lithuania,2015-07-01
201507,171,Latvia,Lithuania,2015-07-01
201507,923,Austria,Lithuania,2015-07-01
201507,127,France,Mauritius,2015-07-01
201507,1744483,Madagascar,Mauritius,2015-07-01
201507,1999,Malaysia,Mauritius,2015-07-01
201507,1743088,Madagascar,Mauritius,2015-07-01
201507,127,France,Mauritius,2015-07-01
201507,1396,Madagascar,Mauritius,2015-07-01
201507,1999,Malaysia,Mauritius,2015-07-01
201507,100,France,Serbia,2015-07-01
201507,100,France,Serbia,2015-07-01
201507,100,Madagascar,Serbia,2015-07-01
201507,100,Madagascar,Serbia,2015-07-01
201507,27151,France,Greece,2015-07-01
201507,2267,Italy,Greece,2015-07-01
201507,481,Netherlands,Greece,2015-07-01
201507,305,France,Greece,2015-07-01
201507,650,Germany,Greece,2015-07-01
201507,27456,France,Greece,2015-07-01
201507,650,Germany,Greece,2015-07-01
201507,2267,Italy,Greece,2015-07-01
201507,481,Netherlands,Greece,2015-07-01
201507,23981,Austria,Russian Federation,2015-07-01
201507,11986,Germany,Russian Federation,2015-07-01
201507,19270,Madagascar,Russian Federation,2015-07-01
201507,23981,Austria,Russian Federation,2015-07-01
201507,19270,Madagascar,Russian Federation,2015-07-01
201507,11986,Germany,Russian Federation,2015-07-01
201507,435,Hungary,Bosnia Herzegovina,2015-07-01
201507,484,Madagascar,Bosnia Herzegovina,2015-07-01
201507,435,Hungary,Bosnia Herzegovina,2015-07-01
201507,484,Madagascar,Bosnia Herzegovina,2015-07-01
201507,50,United States of America,Antigua and Barbuda,2015-07-01
201507,50,United States of America,Antigua and Barbuda,2015-07-01
201507,430,Malaysia,Singapore,2015-07-01
201507,234,Australia,Singapore,2015-07-01
201507,27160,Malaysia,Singapore,2015-07-01
201507,234,Australia,Singapore,2015-07-01
201507,25348,France,Singapore,2015-07-01
201507,257,Germany,Singapore,2015-07-01
201507,216,Madagascar,Singapore,2015-07-01
201507,27590,Malaysia,Singapore,2015-07-01
201507,3201,New Zealand,Singapore,2015-07-01
201507,1920,United Kingdom,Singapore,2015-07-01
201507,75445,United States of America,Singapore,2015-07-01
201507,25348,France,Singapore,2015-07-01
201507,216,Madagascar,Singapore,2015-07-01
201507,1535,New Zealand,Singapore,2015-07-01
201507,1920,United Kingdom,Singapore,2015-07-01
201507,68,United States of America,Singapore,2015-07-01
201507,257,Germany,Singapore,2015-07-01
201507,1666,New Zealand,Singapore,2015-07-01
201507,75377,United States of America,Singapore,2015-07-01
201507,16606,Madagascar,Luxembourg,2015-07-01
201507,71341,France,Sweden,2015-07-01
201507,64898,France,Sweden,2015-07-01
201507,15229,Germany,Sweden,2015-07-01
201507,6443,France,Sweden,2015-07-01
201507,3204,Belgium,Luxembourg,2015-07-01
201507,50,Denmark,Luxembourg,2015-07-01
201507,907,French Polynesia,Luxembourg,2015-07-01
201507,445,Netherlands,Luxembourg,2015-07-01
201507,2430,Belgium,Luxembourg,2015-07-01
201507,907,French Polynesia,Luxembourg,2015-07-01
201507,1262,Germany,Luxembourg,2015-07-01
201507,16221,Madagascar,Luxembourg,2015-07-01
201507,445,Netherlands,Luxembourg,2015-07-01
201507,774,Belgium,Luxembourg,2015-07-01
201507,50,Denmark,Luxembourg,2015-07-01
201507,215,France,Luxembourg,2015-07-01
201507,385,Madagascar,Luxembourg,2015-07-01
201507,1696,United Kingdom,Portugal,2015-07-01
201507,775,United States of America,Bermuda,2015-07-01
201507,631,United States of America,Bermuda,2015-07-01
201507,145,United States of America,Bermuda,2015-07-01
201507,869,Denmark,Greenland,2015-07-01
201507,120,Madagascar,Greenland,2015-07-01
201507,538,Denmark,Greenland,2015-07-01
201507,120,Madagascar,Greenland,2015-07-01
201507,331,Denmark,Greenland,2015-07-01
201507,250,Bulgaria,Rep. of Moldova,2015-07-01
201507,250,Bulgaria,Rep. of Moldova,2015-07-01
201507,1514,France,Kuwait,2015-07-01
201507,301,Turkey,Kuwait,2015-07-01
201507,3748,United States of America,Kuwait,2015-07-01
201507,1514,France,Kuwait,2015-07-01
201507,301,Turkey,Kuwait,2015-07-01
201507,3748,United States of America,Kuwait,2015-07-01
201507,10727,France,Portugal,2015-07-01
201507,3624,Germany,Portugal,2015-07-01
201507,1778,Spain,Portugal,2015-07-01
201507,5563,France,Portugal,2015-07-01
201507,146,Spain,Portugal,2015-07-01
201507,267,United Kingdom,Portugal,2015-07-01
201507,5164,France,Portugal,2015-07-01
201507,3624,Germany,Portugal,2015-07-01
201507,1632,Spain,Portugal,2015-07-01
201507,1428,United Kingdom,Portugal,2015-07-01
201507,251,Austria,Portugal,2015-07-01
201507,251,Austria,Portugal,2015-07-01
201507,23,Belgium,Ecuador,2015-07-01
201507,23,Belgium,Ecuador,2015-07-01
201507,74,Hungary,Uganda,2015-07-01
201507,74,Hungary,Uganda,2015-07-01
201507,85,Germany,Latvia,2015-07-01
201507,4027,France,Latvia,2015-07-01
201507,1848,Lithuania,Latvia,2015-07-01
201507,36,United Kingdom,Saint Vincent and the Grenadines,2015-07-01
201507,36,United Kingdom,Saint Vincent and the Grenadines,2015-07-01
201507,1848,Lithuania,Latvia,2015-07-01
201507,85,Germany,Latvia,2015-07-01
201507,4027,France,Latvia,2015-07-01
201507,2058,France,Benin,2015-07-01
201507,2058,France,Benin,2015-07-01
201507,6490,South Africa,Botswana,2015-07-01
201507,246,South Africa,Botswana,2015-07-01
201507,6244,South Africa,Botswana,2015-07-01
201507,390,Madagascar,Seychelles,2015-07-01
201507,10,Mali,Seychelles,2015-07-01
201507,368,Belgium,Seychelles,2015-07-01
201507,315,France,Seychelles,2015-07-01
201507,390,Madagascar,Seychelles,2015-07-01
201507,10,Mali,Seychelles,2015-07-01
201507,368,Belgium,Seychelles,2015-07-01
201507,315,France,Seychelles,2015-07-01
201507,51399,Madagascar,Denmark,2015-07-01
201507,69,Estonia,Kazakhstan,2015-07-01
201507,265,Russian Federation,Kazakhstan,2015-07-01
201507,69,Estonia,Kazakhstan,2015-07-01
201507,265,Russian Federation,Kazakhstan,2015-07-01
201507,15899,Madagascar,Argentina,2015-07-01
201507,9477,Papua New Guinea,Argentina,2015-07-01
201507,15899,Madagascar,Argentina,2015-07-01
201507,9477,Papua New Guinea,Argentina,2015-07-01
201507,8760,Austria,Hungary,2015-07-01
201507,4919,France,Hungary,2015-07-01
201507,4268,Germany,Hungary,2015-07-01
201507,445,Indonesia,Hungary,2015-07-01
201507,8760,Austria,Hungary,2015-07-01
201507,445,Indonesia,Hungary,2015-07-01
201507,4919,France,Hungary,2015-07-01
201507,4268,Germany,Hungary,2015-07-01
201507,1301,France,Senegal,2015-07-01
201507,1301,France,Senegal,2015-07-01
201507,4205,Sweden,Denmark,2015-07-01
201507,78753,Mauritius,Denmark,2015-07-01
201507,1313,Romania,Denmark,2015-07-01
201507,202,Austria,Denmark,2015-07-01
201507,19235,France,Denmark,2015-07-01
201507,291491,Germany,Denmark,2015-07-01
201507,1010,Greece,Denmark,2015-07-01
201507,202,Hungary,Denmark,2015-07-01
201507,202,Slovakia,Denmark,2015-07-01
201507,202,Austria,Denmark,2015-07-01
201507,4655,France,Denmark,2015-07-01
201507,274569,Germany,Denmark,2015-07-01
201507,1010,Greece,Denmark,2015-07-01
201507,202,Hungary,Denmark,2015-07-01
201507,78753,Mauritius,Denmark,2015-07-01
201507,1313,Romania,Denmark,2015-07-01
201507,202,Slovakia,Denmark,2015-07-01
201507,1657,Sweden,Denmark,2015-07-01
201507,14580,France,Denmark,2015-07-01
201507,16922,Germany,Denmark,2015-07-01
201507,51399,Madagascar,Denmark,2015-07-01
201507,2549,Sweden,Denmark,2015-07-01
201508,157,France,Seychelles,2015-08-01
201507,11130,Austria,Italy,2015-07-01
201507,258030,France,Italy,2015-07-01
201507,228940,Germany,Italy,2015-07-01
201507,14108,Portugal,Italy,2015-07-01
201507,551,Slovakia,Italy,2015-07-01
201507,9723,Spain,Italy,2015-07-01
201507,183,United Kingdom,Italy,2015-07-01
201507,10298,Austria,Italy,2015-07-01
201507,123482,France,Italy,2015-07-01
201507,202625,Germany,Italy,2015-07-01
201507,252,Slovakia,Italy,2015-07-01
201507,5936,Spain,Italy,2015-07-01
201507,183,United Kingdom,Italy,2015-07-01
201507,832,Austria,Italy,2015-07-01
201507,134548,France,Italy,2015-07-01
201507,26315,Germany,Italy,2015-07-01
201507,14108,Portugal,Italy,2015-07-01
201507,299,Slovakia,Italy,2015-07-01
201507,3787,Spain,Italy,2015-07-01
201507,3460,Australia,Malaysia,2015-07-01
201507,14282,United States of America,Malaysia,2015-07-01
201507,1761,Australia,Malaysia,2015-07-01
201507,1699,Australia,Malaysia,2015-07-01
201507,14282,United States of America,Malaysia,2015-07-01
201507,7290,Austria,Slovenia,2015-07-01
201507,190,Cameroon,Slovenia,2015-07-01
201507,57,Comoros,Slovenia,2015-07-01
201507,156,Costa Rica,Slovenia,2015-07-01
201507,26,Croatia,Slovenia,2015-07-01
201507,2519,France,Slovenia,2015-07-01
201507,175,Germany,Slovenia,2015-07-01
201507,5054,Hungary,Slovenia,2015-07-01
201507,17,Italy,Slovenia,2015-07-01
201507,433,Madagascar,Slovenia,2015-07-01
201507,22,India,Slovenia,2015-07-01
201507,13,Spain,Slovenia,2015-07-01
201507,7257,Austria,Slovenia,2015-07-01
201507,70,Germany,Slovenia,2015-07-01
201507,5031,Hungary,Slovenia,2015-07-01
201507,17,Italy,Slovenia,2015-07-01
201507,57,Comoros,Slovenia,2015-07-01
201507,156,Costa Rica,Slovenia,2015-07-01
201507,10700,France,Rep. of Korea,2015-07-01
201507,900,United States of America,Rep. of Korea,2015-07-01
201507,232,Madagascar,Slovenia,2015-07-01
201507,33,Austria,Slovenia,2015-07-01
201507,190,Cameroon,Slovenia,2015-07-01
201507,26,Croatia,Slovenia,2015-07-01
201507,2519,France,Slovenia,2015-07-01
201507,105,Germany,Slovenia,2015-07-01
201507,23,Hungary,Slovenia,2015-07-01
201507,201,Madagascar,Slovenia,2015-07-01
201507,22,India,Slovenia,2015-07-01
201507,13,Spain,Slovenia,2015-07-01
201507,52928,France,Rep. of Korea,2015-07-01
201507,107755,Madagascar,Rep. of Korea,2015-07-01
201507,2839,United States of America,Rep. of Korea,2015-07-01
201507,42228,France,Rep. of Korea,2015-07-01
201507,107755,Madagascar,Rep. of Korea,2015-07-01
201507,1939,United States of America,Rep. of Korea,2015-07-01
201508,101,Madagascar,Slovakia,2015-08-01
201508,506827,Poland,Slovakia,2015-08-01
201508,218,Austria,Slovakia,2015-08-01
201508,334,Czech Rep.,Slovakia,2015-08-01
201508,338,Hungary,Slovakia,2015-08-01
201508,133,Madagascar,Slovakia,2015-08-01
201508,506827,Poland,Slovakia,2015-08-01
201508,27,United Kingdom,Slovakia,2015-08-01
201508,107,Austria,Slovakia,2015-08-01
201508,111,Austria,Slovakia,2015-08-01
201508,310,Czech Rep.,Slovakia,2015-08-01
201508,338,Hungary,Slovakia,2015-08-01
201508,25,Czech Rep.,Slovakia,2015-08-01
201508,31,Madagascar,Slovakia,2015-08-01
201508,27,United Kingdom,Slovakia,2015-08-01
201508,92,Madagascar,Seychelles,2015-08-01
201508,11574,South Africa,Seychelles,2015-08-01
201508,99,Spain,Seychelles,2015-08-01
201508,143,United Arab Emirates,Seychelles,2015-08-01
201508,157,France,Seychelles,2015-08-01
201508,92,Madagascar,Seychelles,2015-08-01
201508,11574,South Africa,Seychelles,2015-08-01
201508,99,Spain,Seychelles,2015-08-01
201508,143,United Arab Emirates,Seychelles,2015-08-01
201508,966,Greece,Georgia,2015-08-01
201508,16,United States of America,El Salvador,2015-08-01
201508,966,Greece,Georgia,2015-08-01
201508,16,United States of America,El Salvador,2015-08-01
201508,3108,Austria,Hungary,2015-08-01
201508,9434,France,Hungary,2015-08-01
201508,501,Germany,Hungary,2015-08-01
201508,445,Indonesia,Hungary,2015-08-01
201508,7405,Uganda,Hungary,2015-08-01
201508,3108,Austria,Hungary,2015-08-01
201508,445,Indonesia,Hungary,2015-08-01
201508,7405,Uganda,Hungary,2015-08-01
201508,9434,France,Hungary,2015-08-01
