period,trade_value_usd,origin,destin,period_date
201601,6468,Slovenia,Bosnia Herzegovina,2016-01-01
201601,6175,Croatia,Bosnia Herzegovina,2016-01-01
201601,14680,Germany,Bosnia Herzegovina,2016-01-01
201601,6842,Slovakia,Bosnia Herzegovina,2016-01-01
201601,601,Belgium,Bosnia Herzegovina,2016-01-01
201601,133360,Croatia,Bosnia Herzegovina,2016-01-01
201601,78290,Germany,Bosnia Herzegovina,2016-01-01
201601,69471,Hungary,Bosnia Herzegovina,2016-01-01
201601,13945,Serbia,Bosnia Herzegovina,2016-01-01
201601,97,Thailand,Pakistan,2016-01-01
201601,288,Australia,Pakistan,2016-01-01
201601,541946,Germany,Pakistan,2016-01-01
201601,6241,Netherlands,Pakistan,2016-01-01
201601,13893,Saudi Arabia,Pakistan,2016-01-01
201601,376,Singapore,Pakistan,2016-01-01
201601,97,Thailand,Pakistan,2016-01-01
201601,7386,United Arab Emirates,Pakistan,2016-01-01
201601,58772,United States of America,Pakistan,2016-01-01
201601,530516,Germany,Pakistan,2016-01-01
201601,6818,Saudi Arabia,Pakistan,2016-01-01
201601,563,United Arab Emirates,Pakistan,2016-01-01
201601,58216,United States of America,Pakistan,2016-01-01
201601,11430,Germany,Pakistan,2016-01-01
201601,7075,Saudi Arabia,Pakistan,2016-01-01
201601,376,Singapore,Pakistan,2016-01-01
201601,3811,United Arab Emirates,Pakistan,2016-01-01
201601,288,Australia,Pakistan,2016-01-01
201601,6241,Netherlands,Pakistan,2016-01-01
201601,3012,United Arab Emirates,Pakistan,2016-01-01
201601,556,United States of America,Pakistan,2016-01-01
201601,34272,Germany,India,2016-01-01
201601,34272,Germany,India,2016-01-01
201509,17362,Chile,Paraguay,2015-09-01
201509,19610,Argentina,Paraguay,2015-09-01
201509,17362,Chile,Paraguay,2015-09-01
201509,5087,Argentina,Paraguay,2015-09-01
201509,874,France,Paraguay,2015-09-01
201509,24697,Argentina,Paraguay,2015-09-01
201509,3023,Brazil,Paraguay,2015-09-01
201509,1069,France,Paraguay,2015-09-01
201509,195,France,Paraguay,2015-09-01
201509,3023,Brazil,Paraguay,2015-09-01
201601,40500,Austria,Slovakia,2016-01-01
201601,24804,Belgium,Slovakia,2016-01-01
201601,3936522,Czech Rep.,Slovakia,2016-01-01
201601,36874,France,Slovakia,2016-01-01
201601,92507,Germany,Slovakia,2016-01-01
201601,170565,Hungary,Slovakia,2016-01-01
201601,44175,Slovakia,Slovakia,2016-01-01
201601,13,Spain,Slovakia,2016-01-01
201601,20752,Austria,Slovakia,2016-01-01
201601,8838,Belgium,Slovakia,2016-01-01
201601,23220,Czech Rep.,Slovakia,2016-01-01
201601,26055,France,Slovakia,2016-01-01
201601,18684,Germany,Slovakia,2016-01-01
201601,36,Hungary,Slovakia,2016-01-01
201601,68570,Poland,Slovakia,2016-01-01
201601,1776,Austria,Slovakia,2016-01-01
201601,1473,Belgium,Slovakia,2016-01-01
201601,574881,Czech Rep.,Slovakia,2016-01-01
201601,55472,Germany,Slovakia,2016-01-01
201601,376,Italy,Slovakia,2016-01-01
201601,16367,Poland,Slovakia,2016-01-01
201601,3507,Italy,Slovakia,2016-01-01
201601,254,Netherlands,Slovakia,2016-01-01
201601,86022,Poland,Slovakia,2016-01-01
201601,44175,Slovakia,Slovakia,2016-01-01
201601,13,Spain,Slovakia,2016-01-01
201601,850,Austria,Slovakia,2016-01-01
201601,2,Belgium,Slovakia,2016-01-01
201601,34855,Czech Rep.,Slovakia,2016-01-01
201601,5021,Germany,Slovakia,2016-01-01
201601,8389,Hungary,Slovakia,2016-01-01
201601,93,Italy,Slovakia,2016-01-01
201601,958,Poland,Slovakia,2016-01-01
201601,17122,Austria,Slovakia,2016-01-01
201601,14492,Belgium,Slovakia,2016-01-01
201601,3303566,Czech Rep.,Slovakia,2016-01-01
201601,10819,France,Slovakia,2016-01-01
201601,13331,Germany,Slovakia,2016-01-01
201601,162140,Hungary,Slovakia,2016-01-01
201601,3038,Italy,Slovakia,2016-01-01
201601,254,Netherlands,Slovakia,2016-01-01
201601,127,Poland,Slovakia,2016-01-01
201601,17612,Belgium,New Caledonia,2016-01-01
201601,4604,Belgium,Lithuania,2016-01-01
201601,2439146,Estonia,Lithuania,2016-01-01
201601,45905,Germany,Lithuania,2016-01-01
201601,25,Italy,Lithuania,2016-01-01
201601,4224574,Latvia,Lithuania,2016-01-01
201601,302209,Poland,Lithuania,2016-01-01
201601,151,United Kingdom,Lithuania,2016-01-01
201601,239,Germany,Lithuania,2016-01-01
201601,58876,Latvia,Lithuania,2016-01-01
201601,32146,Poland,Lithuania,2016-01-01
201601,2438331,Estonia,Lithuania,2016-01-01
201601,9409,Germany,Lithuania,2016-01-01
201601,4151710,Latvia,Lithuania,2016-01-01
201601,223203,Poland,Lithuania,2016-01-01
201601,151,United Kingdom,Lithuania,2016-01-01
201601,46423,Belgium,French Polynesia,2016-01-01
201601,342378,France,French Polynesia,2016-01-01
201601,38492,Germany,French Polynesia,2016-01-01
201601,160550,New Zealand,French Polynesia,2016-01-01
201601,50980,Spain,French Polynesia,2016-01-01
201601,224,Belgium,French Polynesia,2016-01-01
201601,5789,France,French Polynesia,2016-01-01
201601,118,Germany,French Polynesia,2016-01-01
201601,815,Estonia,Lithuania,2016-01-01
201601,788,Germany,Lithuania,2016-01-01
201601,25,Italy,Lithuania,2016-01-01
201601,2789,Latvia,Lithuania,2016-01-01
201601,44549,Poland,Lithuania,2016-01-01
201601,4604,Belgium,Lithuania,2016-01-01
201601,35469,Germany,Lithuania,2016-01-01
201601,11199,Latvia,Lithuania,2016-01-01
201601,2311,Poland,Lithuania,2016-01-01
201601,31108,Belgium,French Polynesia,2016-01-01
201601,152372,France,French Polynesia,2016-01-01
201601,38374,Germany,French Polynesia,2016-01-01
201601,131359,New Zealand,French Polynesia,2016-01-01
201601,22347,France,French Polynesia,2016-01-01
201601,15092,Belgium,French Polynesia,2016-01-01
201601,161869,France,French Polynesia,2016-01-01
201601,29191,New Zealand,French Polynesia,2016-01-01
201601,50980,Spain,French Polynesia,2016-01-01
201601,22010,Australia,New Caledonia,2016-01-01
201601,400539,France,New Caledonia,2016-01-01
201601,61028,Germany,New Caledonia,2016-01-01
201601,161084,New Zealand,New Caledonia,2016-01-01
201601,3622,France,New Caledonia,2016-01-01
201601,6133,Germany,New Caledonia,2016-01-01
201601,17612,Belgium,New Caledonia,2016-01-01
201601,115890,France,New Caledonia,2016-01-01
201601,54895,Germany,New Caledonia,2016-01-01
201601,42705,New Zealand,New Caledonia,2016-01-01
201601,17200,Australia,New Caledonia,2016-01-01
201601,11688,France,New Caledonia,2016-01-01
201601,13896,New Zealand,New Caledonia,2016-01-01
201601,4809,Australia,New Caledonia,2016-01-01
201601,269339,France,New Caledonia,2016-01-01
201601,104483,New Zealand,New Caledonia,2016-01-01
201601,108361,Indonesia,Philippines,2016-01-01
201601,2536,Rep. of Korea,Philippines,2016-01-01
201601,1636757,New Zealand,Philippines,2016-01-01
201601,14902,India,Philippines,2016-01-01
201601,9614,Thailand,Philippines,2016-01-01
201601,85289,Uruguay,Philippines,2016-01-01
201601,66019,Australia,Philippines,2016-01-01
201601,50188,Denmark,Philippines,2016-01-01
201601,38053,United Kingdom,Philippines,2016-01-01
201601,422971,France,Philippines,2016-01-01
201601,359494,Germany,Philippines,2016-01-01
201601,18441,Guam,Philippines,2016-01-01
201601,108361,Indonesia,Philippines,2016-01-01
201601,2536,Rep. of Korea,Philippines,2016-01-01
201601,1742339,New Zealand,Philippines,2016-01-01
201601,14902,India,Philippines,2016-01-01
201601,9614,Thailand,Philippines,2016-01-01
201601,38053,United Kingdom,Philippines,2016-01-01
201601,8679,United States of America,Philippines,2016-01-01
201601,169324,Uruguay,Philippines,2016-01-01
201601,105429,Australia,Philippines,2016-01-01
201601,18021,Denmark,Philippines,2016-01-01
201601,125327,France,Philippines,2016-01-01
201601,95615,Germany,Philippines,2016-01-01
201601,18441,Guam,Philippines,2016-01-01
201601,105582,New Zealand,Philippines,2016-01-01
201601,8679,United States of America,Philippines,2016-01-01
201601,84035,Uruguay,Philippines,2016-01-01
201601,440744,Australia,Philippines,2016-01-01
201601,8848,Belgium,Philippines,2016-01-01
201601,237172,Brazil,Philippines,2016-01-01
201601,437796,Denmark,Philippines,2016-01-01
201601,297644,France,Philippines,2016-01-01
201601,263879,Germany,Philippines,2016-01-01
201601,612192,Australia,Philippines,2016-01-01
201601,8848,Belgium,Philippines,2016-01-01
201601,237172,Brazil,Philippines,2016-01-01
201601,506005,Denmark,Philippines,2016-01-01
201601,10737531,Belarus,Russian Federation,2016-01-01
201601,256698,Kazakhstan,Russian Federation,2016-01-01
201601,102585,Belarus,Russian Federation,2016-01-01
201601,8424259,Belarus,Russian Federation,2016-01-01
201601,256698,Kazakhstan,Russian Federation,2016-01-01
201601,100032,Belarus,Russian Federation,2016-01-01
201601,2110655,Belarus,Russian Federation,2016-01-01
201601,21914,Kazakhstan,Kyrgyzstan,2016-01-01
201601,22235,Russian Federation,Kyrgyzstan,2016-01-01
201601,16032,Kazakhstan,Kyrgyzstan,2016-01-01
201601,3914,Kazakhstan,Kyrgyzstan,2016-01-01
201601,22235,Russian Federation,Kyrgyzstan,2016-01-01
201601,1968,Kazakhstan,Kyrgyzstan,2016-01-01
201601,30678,Australia,Mauritius,2016-01-01
201601,1324,Belgium,Mauritius,2016-01-01
201601,12944,Denmark,Mauritius,2016-01-01
201601,135582,France,Mauritius,2016-01-01
201601,9080,Germany,Mauritius,2016-01-01
201601,41247,New Zealand,Mauritius,2016-01-01
201601,599,Portugal,Mauritius,2016-01-01
201601,25668,South Africa,Mauritius,2016-01-01
201601,206,Thailand,Mauritius,2016-01-01
201601,4224,Egypt,Mauritius,2016-01-01
201601,9426,Australia,Mauritius,2016-01-01
201601,6169,France,Mauritius,2016-01-01
201601,41247,New Zealand,Mauritius,2016-01-01
201601,599,Portugal,Mauritius,2016-01-01
201601,3024,South Africa,Mauritius,2016-01-01
201601,206,Thailand,Mauritius,2016-01-01
201601,2742,Australia,Mauritius,2016-01-01
201601,12944,Denmark,Mauritius,2016-01-01
201601,24691,France,Mauritius,2016-01-01
201601,9080,Germany,Mauritius,2016-01-01
201601,2417,South Africa,Mauritius,2016-01-01
201601,4224,Egypt,Mauritius,2016-01-01
201601,1324,Belgium,Mauritius,2016-01-01
201601,4028,France,Mauritius,2016-01-01
201601,20226,South Africa,Mauritius,2016-01-01
201601,18509,Australia,Mauritius,2016-01-01
201601,100694,France,Mauritius,2016-01-01
201601,180282,France,Niger,2016-01-01
201601,8863,Germany,Niger,2016-01-01
201601,180127,France,Niger,2016-01-01
201601,8863,Germany,Niger,2016-01-01
201601,155,France,Niger,2016-01-01
201601,1997,Barbados,Saint Vincent and the Grenadines,2016-01-01
201601,10019,Belgium,Saint Vincent and the Grenadines,2016-01-01
201601,102,Canada,Saint Vincent and the Grenadines,2016-01-01
201601,37348,Germany,Saint Vincent and the Grenadines,2016-01-01
201601,38,Trinidad and Tobago,Saint Vincent and the Grenadines,2016-01-01
201601,9103,United States of America,Saint Vincent and the Grenadines,2016-01-01
201601,1997,Barbados,Saint Vincent and the Grenadines,2016-01-01
201601,10019,Belgium,Saint Vincent and the Grenadines,2016-01-01
201601,102,Canada,Saint Vincent and the Grenadines,2016-01-01
201601,38,Trinidad and Tobago,Saint Vincent and the Grenadines,2016-01-01
201601,214,United States of America,Saint Vincent and the Grenadines,2016-01-01
201601,37348,Germany,Saint Vincent and the Grenadines,2016-01-01
201601,8889,United States of America,Saint Vincent and the Grenadines,2016-01-01
201601,548335,Bosnia Herzegovina,TFYR of Macedonia,2016-01-01
201601,46914,Croatia,TFYR of Macedonia,2016-01-01
201601,4097,Germany,TFYR of Macedonia,2016-01-01
201601,270157,Serbia,TFYR of Macedonia,2016-01-01
201601,79642,Slovenia,TFYR of Macedonia,2016-01-01
201601,2755,Bosnia Herzegovina,TFYR of Macedonia,2016-01-01
201601,9298,Croatia,TFYR of Macedonia,2016-01-01
201601,2445,Slovenia,TFYR of Macedonia,2016-01-01
201601,525997,Bosnia Herzegovina,TFYR of Macedonia,2016-01-01
201601,37157,Croatia,TFYR of Macedonia,2016-01-01
201601,253890,Serbia,TFYR of Macedonia,2016-01-01
201601,76624,Slovenia,TFYR of Macedonia,2016-01-01
201601,3066,Germany,TFYR of Macedonia,2016-01-01
201601,19582,Bosnia Herzegovina,TFYR of Macedonia,2016-01-01
201601,459,Croatia,TFYR of Macedonia,2016-01-01
201601,1032,Germany,TFYR of Macedonia,2016-01-01
201601,16267,Serbia,TFYR of Macedonia,2016-01-01
201601,573,Slovenia,TFYR of Macedonia,2016-01-01
201601,34591,Argentina,Uruguay,2016-01-01
201601,34591,Argentina,Uruguay,2016-01-01
201601,63788,Germany,Senegal,2016-01-01
201601,102864,Belgium,Senegal,2016-01-01
201601,14511,Denmark,Senegal,2016-01-01
201601,312127,France,Senegal,2016-01-01
201601,24953,Italy,Senegal,2016-01-01
201601,246,Portugal,Senegal,2016-01-01
201601,4476,Denmark,Senegal,2016-01-01
201601,5625,France,Senegal,2016-01-01
201601,102864,Belgium,Senegal,2016-01-01
201601,10035,Denmark,Senegal,2016-01-01
201601,331,Italy,Senegal,2016-01-01
201601,500,Spain,Senegal,2016-01-01
201601,64109,France,Senegal,2016-01-01
201601,5243,Spain,Senegal,2016-01-01
201601,24622,Italy,Senegal,2016-01-01
201601,63788,Germany,Senegal,2016-01-01
201601,5743,Spain,Senegal,2016-01-01
201601,207683,France,Senegal,2016-01-01
201601,246,Portugal,Senegal,2016-01-01
201601,34709,France,Senegal,2016-01-01
201601,30985,United Kingdom,Sierra Leone,2016-01-01
201601,30985,United Kingdom,Sierra Leone,2016-01-01
201509,173679,Norway,Germany,2015-09-01
201509,4387736,Poland,Germany,2015-09-01
201601,454,Netherlands,Bahrain,2016-01-01
201509,52918,Slovakia,Germany,2015-09-01
201509,146771,Sweden,Germany,2015-09-01
201509,2704,Switzerland,Germany,2015-09-01
201509,679746,United Kingdom,Germany,2015-09-01
201601,438,Belgium,Bahrain,2016-01-01
201601,55,Bosnia Herzegovina,Bahrain,2016-01-01
201601,55606,Brazil,Bahrain,2016-01-01
201601,93012,France,Bahrain,2016-01-01
201601,1653,Germany,Bahrain,2016-01-01
201601,723,Italy,Bahrain,2016-01-01
201601,6487,Kuwait,Bahrain,2016-01-01
201601,454,Netherlands,Bahrain,2016-01-01
201601,48888,New Zealand,Bahrain,2016-01-01
201601,1551047,Saudi Arabia,Bahrain,2016-01-01
201601,2099,Thailand,Bahrain,2016-01-01
201601,1724,Turkey,Bahrain,2016-01-01
201601,27812,United Kingdom,Bahrain,2016-01-01
201601,3410,United States of America,Bahrain,2016-01-01
201601,438,Belgium,Bahrain,2016-01-01
201601,55,Bosnia Herzegovina,Bahrain,2016-01-01
201601,97,Germany,Bahrain,2016-01-01
201601,723,Italy,Bahrain,2016-01-01
201509,313941,Norway,Germany,2015-09-01
201509,169931,Sweden,Germany,2015-09-01
201509,2904825,Netherlands,Germany,2015-09-01
201509,6845,Netherlands,Germany,2015-09-01
201601,499747,Saudi Arabia,Bahrain,2016-01-01
201601,375,United Kingdom,Bahrain,2016-01-01
201601,1142,United States of America,Bahrain,2016-01-01
201601,55606,Brazil,Bahrain,2016-01-01
201601,1294,France,Bahrain,2016-01-01
201601,52133,Saudi Arabia,Bahrain,2016-01-01
201601,26208,United Kingdom,Bahrain,2016-01-01
201601,706,United States of America,Bahrain,2016-01-01
201601,1706,France,Bahrain,2016-01-01
201601,6487,Kuwait,Bahrain,2016-01-01
201601,438715,Saudi Arabia,Bahrain,2016-01-01
201601,2099,Thailand,Bahrain,2016-01-01
201601,1724,Turkey,Bahrain,2016-01-01
201601,90012,France,Bahrain,2016-01-01
201601,1556,Germany,Bahrain,2016-01-01
201601,48888,New Zealand,Bahrain,2016-01-01
201601,560452,Saudi Arabia,Bahrain,2016-01-01
201601,1228,United Kingdom,Bahrain,2016-01-01
201601,1562,United States of America,Bahrain,2016-01-01
201601,306009,Finland,Singapore,2016-01-01
201601,9088,France,Singapore,2016-01-01
201601,20,Germany,Singapore,2016-01-01
201601,74091,Indonesia,Singapore,2016-01-01
201601,11574,Italy,Singapore,2016-01-01
201601,2211,Japan,Singapore,2016-01-01
201601,23942,Malaysia,Singapore,2016-01-01
201601,103070,New Zealand,Singapore,2016-01-01
201601,375,Philippines,Singapore,2016-01-01
201601,605,United Kingdom,Singapore,2016-01-01
201601,43189,United States of America,Singapore,2016-01-01
201601,1454536,Australia,Singapore,2016-01-01
201601,79115,Belgium,Singapore,2016-01-01
201601,15068,Denmark,Singapore,2016-01-01
201601,65109,France,Singapore,2016-01-01
201601,214162,Germany,Singapore,2016-01-01
201601,271590,Indonesia,Singapore,2016-01-01
201601,23078,Japan,Singapore,2016-01-01
201601,1028,Malaysia,Singapore,2016-01-01
201601,1,Mexico,Singapore,2016-01-01
201601,142976,Netherlands,Singapore,2016-01-01
201601,78891,New Zealand,Singapore,2016-01-01
201601,43123,India,Singapore,2016-01-01
201601,87801,Viet Nam,Singapore,2016-01-01
201601,5398,Switzerland,Singapore,2016-01-01
201601,2920372,Thailand,Singapore,2016-01-01
201601,15020,United States of America,Singapore,2016-01-01
201601,21531,Uruguay,Singapore,2016-01-01
201601,200,France,Singapore,2016-01-01
201601,1540,Germany,Singapore,2016-01-01
201601,3958,Malaysia,Singapore,2016-01-01
201601,572,New Zealand,Singapore,2016-01-01
201601,21591,Poland,Singapore,2016-01-01
201601,54354,India,Singapore,2016-01-01
201601,28157,Thailand,Singapore,2016-01-01
201601,1326,United States of America,Singapore,2016-01-01
201601,147143,Australia,Singapore,2016-01-01
201601,293853,France,Singapore,2016-01-01
201601,91686,Germany,Singapore,2016-01-01
201601,1421,Indonesia,Singapore,2016-01-01
201601,22862,Italy,Singapore,2016-01-01
201601,2852,Japan,Singapore,2016-01-01
201601,211,Malaysia,Singapore,2016-01-01
201601,36760,Netherlands,Singapore,2016-01-01
201601,69632,New Zealand,Singapore,2016-01-01
201601,1805,India,Singapore,2016-01-01
201601,3734,Viet Nam,Singapore,2016-01-01
201601,594,Spain,Singapore,2016-01-01
201601,47715,Thailand,Singapore,2016-01-01
201601,312709,United Kingdom,Singapore,2016-01-01
201601,21770,United States of America,Singapore,2016-01-01
201601,1808885,Australia,Singapore,2016-01-01
201601,79115,Belgium,Singapore,2016-01-01
201601,15068,Denmark,Singapore,2016-01-01
201601,306009,Finland,Singapore,2016-01-01
201601,368250,France,Singapore,2016-01-01
201601,307409,Germany,Singapore,2016-01-01
201601,347102,Indonesia,Singapore,2016-01-01
201601,34436,Italy,Singapore,2016-01-01
201601,28142,Japan,Singapore,2016-01-01
201601,29140,Malaysia,Singapore,2016-01-01
201601,1,Mexico,Singapore,2016-01-01
201601,179736,Netherlands,Singapore,2016-01-01
201601,252165,New Zealand,Singapore,2016-01-01
201601,375,Philippines,Singapore,2016-01-01
201601,21591,Poland,Singapore,2016-01-01
201601,99282,India,Singapore,2016-01-01
201601,91535,Viet Nam,Singapore,2016-01-01
201601,594,Spain,Singapore,2016-01-01
201601,5398,Switzerland,Singapore,2016-01-01
201601,2996244,Thailand,Singapore,2016-01-01
201601,313313,United Kingdom,Singapore,2016-01-01
201601,81306,United States of America,Singapore,2016-01-01
201601,21531,Uruguay,Singapore,2016-01-01
201601,207207,Australia,Singapore,2016-01-01
201601,14980,Czech Rep.,Belize,2016-01-01
201601,14980,Czech Rep.,Belize,2016-01-01
201601,651,United States of America,Belize,2016-01-01
201601,19233,Austria,Cyprus,2016-01-01
201601,9590,Belgium,Cyprus,2016-01-01
201601,2079,France,Cyprus,2016-01-01
201601,79420,Germany,Cyprus,2016-01-01
201601,89256,Greece,Cyprus,2016-01-01
201601,17036,Italy,Cyprus,2016-01-01
201601,34685,Poland,Cyprus,2016-01-01
201601,36651,Romania,Cyprus,2016-01-01
201601,25933,Slovakia,Cyprus,2016-01-01
201601,2812,Greece,Cyprus,2016-01-01
201601,9754,Poland,Cyprus,2016-01-01
201601,46562,Germany,Cyprus,2016-01-01
201601,21431,Greece,Cyprus,2016-01-01
201601,14583,Poland,Cyprus,2016-01-01
201601,36651,Romania,Cyprus,2016-01-01
201601,12402,Slovakia,Cyprus,2016-01-01
201601,480,United States of America,Belize,2016-01-01
201601,172,United States of America,Belize,2016-01-01
201601,13530,Slovakia,Cyprus,2016-01-01
201601,19233,Austria,Cyprus,2016-01-01
201601,9590,Belgium,Cyprus,2016-01-01
201601,2079,France,Cyprus,2016-01-01
201601,32858,Germany,Cyprus,2016-01-01
201601,65013,Greece,Cyprus,2016-01-01
201601,17036,Italy,Cyprus,2016-01-01
201601,10347,Poland,Cyprus,2016-01-01
201601,524,Poland,Spain,2016-01-01
201601,11,"China, Hong Kong SAR",Spain,2016-01-01
201601,11428,Romania,Spain,2016-01-01
201601,43140,Portugal,Spain,2016-01-01
201601,4798,Romania,Spain,2016-01-01
201601,7285,Sweden,Spain,2016-01-01
201601,2731,United Kingdom,Spain,2016-01-01
201601,256658,United Kingdom,Spain,2016-01-01
201601,385090,France,Spain,2016-01-01
201601,297260,Portugal,Spain,2016-01-01
201601,272,Sweden,Spain,2016-01-01
201601,136735,Belgium,Spain,2016-01-01
201601,862228,Germany,Spain,2016-01-01
201601,11,"China, Hong Kong SAR",Spain,2016-01-01
201601,75633,Netherlands,Spain,2016-01-01
201601,6630,Romania,Spain,2016-01-01
201601,163016,United Kingdom,Spain,2016-01-01
201601,57908,Belgium,Spain,2016-01-01
201601,3235433,France,Spain,2016-01-01
201601,191953,Germany,Spain,2016-01-01
201601,2423,Netherlands,Spain,2016-01-01
201601,19646,Poland,Spain,2016-01-01
201601,2086257,Portugal,Spain,2016-01-01
201601,50816,United Kingdom,Spain,2016-01-01
201601,2036,Belgium,Spain,2016-01-01
201601,21178,France,Spain,2016-01-01
201601,8611,Germany,Spain,2016-01-01
201601,12,Italy,Spain,2016-01-01
201601,35995,Portugal,Spain,2016-01-01
201601,40095,United Kingdom,Spain,2016-01-01
201601,5026,Denmark,Spain,2016-01-01
201601,490497,France,Spain,2016-01-01
201601,16197,Italy,Spain,2016-01-01
201601,1183,Lithuania,Spain,2016-01-01
201601,5562,Poland,Spain,2016-01-01
201601,199280,Belgium,Spain,2016-01-01
201601,5026,Denmark,Spain,2016-01-01
201601,4132198,France,Spain,2016-01-01
201601,1145981,Germany,Spain,2016-01-01
201601,23384,Italy,Spain,2016-01-01
201601,5023,Latvia,Spain,2016-01-01
201601,5565,Lithuania,Spain,2016-01-01
201601,79587,Netherlands,Spain,2016-01-01
201601,25732,Poland,Spain,2016-01-01
201601,2462652,Portugal,Spain,2016-01-01
201601,7557,Sweden,Spain,2016-01-01
201601,2600,Belgium,Spain,2016-01-01
201601,83188,Germany,Spain,2016-01-01
201601,7175,Italy,Spain,2016-01-01
201601,5023,Latvia,Spain,2016-01-01
201601,4382,Lithuania,Spain,2016-01-01
201601,1531,Netherlands,Spain,2016-01-01
201601,14107,United States of America,Bermuda,2016-01-01
201601,659,United Kingdom,Bermuda,2016-01-01
201601,13185,United States of America,Bermuda,2016-01-01
201601,57153,United States of America,Bermuda,2016-01-01
201601,955,United Kingdom,Bermuda,2016-01-01
201601,96209,United States of America,Bermuda,2016-01-01
201601,295,United Kingdom,Bermuda,2016-01-01
201601,11765,United States of America,Bermuda,2016-01-01
201601,48433,Belgium,Sweden,2016-01-01
201601,711170,Austria,Sweden,2016-01-01
201601,3978,Croatia,Sweden,2016-01-01
201601,7604,France,Sweden,2016-01-01
201601,711170,Austria,Sweden,2016-01-01
201601,41414,Belgium,Sweden,2016-01-01
201601,1459308,Denmark,Sweden,2016-01-01
201601,1485514,Finland,Sweden,2016-01-01
201601,9008,France,Sweden,2016-01-01
201601,366991,Germany,Sweden,2016-01-01
201601,110437,Netherlands,Sweden,2016-01-01
201601,1727562,Finland,Sweden,2016-01-01
201601,31938,France,Sweden,2016-01-01
201601,509951,Germany,Sweden,2016-01-01
201601,351,Italy,Sweden,2016-01-01
201601,10061,Latvia,Sweden,2016-01-01
201601,15325,France,Sweden,2016-01-01
201601,19654,Germany,Sweden,2016-01-01
201601,13337,United Kingdom,Sweden,2016-01-01
201601,3978,Croatia,Sweden,2016-01-01
201601,15793,Finland,Sweden,2016-01-01
201601,123305,Germany,Sweden,2016-01-01
201601,351,Italy,Sweden,2016-01-01
201601,10061,Latvia,Sweden,2016-01-01
201601,7019,Belgium,Sweden,2016-01-01
201601,226255,Finland,Sweden,2016-01-01
201601,585,Belgium,Burundi,2016-01-01
201601,457,Rwanda,Burundi,2016-01-01
201601,61488,Uganda,Burundi,2016-01-01
201601,195,Belgium,Burundi,2016-01-01
201601,457,Rwanda,Burundi,2016-01-01
201601,61488,Uganda,Burundi,2016-01-01
201601,377,Belgium,Switzerland,2016-01-01
201601,1264156,France,Switzerland,2016-01-01
201601,2741,Germany,Switzerland,2016-01-01
201601,49,Italy,Switzerland,2016-01-01
201601,596,Kenya,Switzerland,2016-01-01
201601,37,France,Switzerland,2016-01-01
201601,1013,Germany,Switzerland,2016-01-01
201601,33,France,Switzerland,2016-01-01
201601,243183,Italy,Switzerland,2016-01-01
201601,165,Portugal,Switzerland,2016-01-01
201601,226856,Cyprus,Turkey,2016-01-01
201601,226856,Cyprus,Turkey,2016-01-01
201601,410159,Austria,Greece,2016-01-01
201601,323335,Belgium,Greece,2016-01-01
201601,233202,Bulgaria,Greece,2016-01-01
201601,6615,Croatia,Greece,2016-01-01
201601,89903,Cyprus,Greece,2016-01-01
201601,129825,Denmark,Greece,2016-01-01
201601,458344,France,Greece,2016-01-01
201601,3333919,Germany,Greece,2016-01-01
201601,504716,Hungary,Greece,2016-01-01
201601,206003,Italy,Greece,2016-01-01
201601,42898,Luxembourg,Greece,2016-01-01
201601,14177,Netherlands,Greece,2016-01-01
201601,62043,Poland,Greece,2016-01-01
201601,543678,Romania,Greece,2016-01-01
201601,147300,Slovakia,Greece,2016-01-01
201601,338394,Slovenia,Greece,2016-01-01
201601,7411,Spain,Greece,2016-01-01
201601,314,United Kingdom,Greece,2016-01-01
201601,2059,Austria,Greece,2016-01-01
201601,101921,Belgium,Greece,2016-01-01
201601,2009,Bulgaria,Greece,2016-01-01
201601,62116,Cyprus,Greece,2016-01-01
201601,21776,Denmark,Greece,2016-01-01
201601,127028,France,Greece,2016-01-01
201601,362333,Germany,Greece,2016-01-01
201601,8017,Italy,Greece,2016-01-01
201601,117,Netherlands,Greece,2016-01-01
201601,3198,Poland,Greece,2016-01-01
201601,18678,Romania,Greece,2016-01-01
201601,314,United Kingdom,Greece,2016-01-01
201601,364391,Austria,Greece,2016-01-01
201601,16408,Belgium,Greece,2016-01-01
201601,228517,Bulgaria,Greece,2016-01-01
201601,1156,France,Greece,2016-01-01
201601,2497944,Germany,Greece,2016-01-01
201601,504716,Hungary,Greece,2016-01-01
201601,5357,Italy,Greece,2016-01-01
201601,42898,Luxembourg,Greece,2016-01-01
201601,832,Netherlands,Greece,2016-01-01
201601,11123,Poland,Greece,2016-01-01
201601,469462,Romania,Greece,2016-01-01
201601,81496,Slovakia,Greece,2016-01-01
201601,338394,Slovenia,Greece,2016-01-01
201601,2676,Bulgaria,Greece,2016-01-01
201601,108799,France,Greece,2016-01-01
201601,43709,Austria,Greece,2016-01-01
201601,205005,Belgium,Greece,2016-01-01
201601,6615,Croatia,Greece,2016-01-01
201601,27787,Cyprus,Greece,2016-01-01
201601,196,Belgium,Burundi,2016-01-01
201601,194,Belgium,Burundi,2016-01-01
201601,377,Belgium,Switzerland,2016-01-01
201601,14,China,Switzerland,2016-01-01
201601,1266730,France,Switzerland,2016-01-01
201601,243232,Italy,Switzerland,2016-01-01
